site_name,site_id,cammlr_region,longitude_epsg_4326,latitude_epsg_4326,common_name,day,month,year,season_starting,penguin_count,accuracy,count_type,vantage,reference
Port Lockroy,LOCK,48.1,-63.48399999999998,-64.82309999999966,gentoo penguin,18,2,1998,1997,1015,1,chicks,ground,<strong>Dunn  M.J.  J. Forcada  J.A. Jackson  C.M. Waluda  C. Nichol  and P.N. Trathan. </strong><i> 2018</i>. A long-term study of gentoo penguin (Pygoscelis papua) population trends at a major Antarctic tourist site  Goudier Island  Port Lockroy. Biodiversity and Conservation doi: 10.1007/s10531-018-1635-6.
Port Lockroy,LOCK,48.1,-63.48399999999998,-64.82309999999966,gentoo penguin,2,2,1999,1998,606,1,chicks,ground,<strong>Dunn  M.J.  J. Forcada  J.A. Jackson  C.M. Waluda  C. Nichol  and P.N. Trathan. </strong><i> 2018</i>. A long-term study of gentoo penguin (Pygoscelis papua) population trends at a major Antarctic tourist site  Goudier Island  Port Lockroy. Biodiversity and Conservation doi: 10.1007/s10531-018-1635-6.
Port Lockroy,LOCK,48.1,-63.48399999999998,-64.82309999999966,gentoo penguin,30,11,1998,1998,704,1,nests,ground,<strong>Dunn  M.J.  J. Forcada  J.A. Jackson  C.M. Waluda  C. Nichol  and P.N. Trathan. </strong><i> 2018</i>. A long-term study of gentoo penguin (Pygoscelis papua) population trends at a major Antarctic tourist site  Goudier Island  Port Lockroy. Biodiversity and Conservation doi: 10.1007/s10531-018-1635-6.
Port Lockroy,LOCK,48.1,-63.48399999999998,-64.82309999999966,gentoo penguin,15,2,2000,1999,875,1,chicks,ground,<strong>Dunn  M.J.  J. Forcada  J.A. Jackson  C.M. Waluda  C. Nichol  and P.N. Trathan. </strong><i> 2018</i>. A long-term study of gentoo penguin (Pygoscelis papua) population trends at a major Antarctic tourist site  Goudier Island  Port Lockroy. Biodiversity and Conservation doi: 10.1007/s10531-018-1635-6.
Port Lockroy,LOCK,48.1,-63.48399999999998,-64.82309999999966,gentoo penguin,9,12,1999,1999,779,1,nests,ground,<strong>Dunn  M.J.  J. Forcada  J.A. Jackson  C.M. Waluda  C. Nichol  and P.N. Trathan. </strong><i> 2018</i>. A long-term study of gentoo penguin (Pygoscelis papua) population trends at a major Antarctic tourist site  Goudier Island  Port Lockroy. Biodiversity and Conservation doi: 10.1007/s10531-018-1635-6.
Port Lockroy,LOCK,48.1,-63.48399999999998,-64.82309999999966,gentoo penguin,6,2,2001,2000,1169,1,chicks,ground,<strong>Dunn  M.J.  J. Forcada  J.A. Jackson  C.M. Waluda  C. Nichol  and P.N. Trathan. </strong><i> 2018</i>. A long-term study of gentoo penguin (Pygoscelis papua) population trends at a major Antarctic tourist site  Goudier Island  Port Lockroy. Biodiversity and Conservation doi: 10.1007/s10531-018-1635-6.
Port Lockroy,LOCK,48.1,-63.48399999999998,-64.82309999999966,gentoo penguin,7,12,2000,2000,908,1,nests,ground,<strong>Dunn  M.J.  J. Forcada  J.A. Jackson  C.M. Waluda  C. Nichol  and P.N. Trathan. </strong><i> 2018</i>. A long-term study of gentoo penguin (Pygoscelis papua) population trends at a major Antarctic tourist site  Goudier Island  Port Lockroy. Biodiversity and Conservation doi: 10.1007/s10531-018-1635-6.
Port Lockroy,LOCK,48.1,-63.48399999999998,-64.82309999999966,gentoo penguin,4,2,2002,2001,403,1,nests,ground,<strong>Dunn  M.J.  J. Forcada  J.A. Jackson  C.M. Waluda  C. Nichol  and P.N. Trathan. </strong><i> 2018</i>. A long-term study of gentoo penguin (Pygoscelis papua) population trends at a major Antarctic tourist site  Goudier Island  Port Lockroy. Biodiversity and Conservation doi: 10.1007/s10531-018-1635-6.
Port Lockroy,LOCK,48.1,-63.48399999999998,-64.82309999999966,gentoo penguin,25,2,2002,2001,111,1,chicks,ground,<strong>Dunn  M.J.  J. Forcada  J.A. Jackson  C.M. Waluda  C. Nichol  and P.N. Trathan. </strong><i> 2018</i>. A long-term study of gentoo penguin (Pygoscelis papua) population trends at a major Antarctic tourist site  Goudier Island  Port Lockroy. Biodiversity and Conservation doi: 10.1007/s10531-018-1635-6.
Port Lockroy,LOCK,48.1,-63.48399999999998,-64.82309999999966,gentoo penguin,16,1,2003,2002,1163,1,chicks,ground,<strong>Dunn  M.J.  J. Forcada  J.A. Jackson  C.M. Waluda  C. Nichol  and P.N. Trathan. </strong><i> 2018</i>. A long-term study of gentoo penguin (Pygoscelis papua) population trends at a major Antarctic tourist site  Goudier Island  Port Lockroy. Biodiversity and Conservation doi: 10.1007/s10531-018-1635-6.
Port Lockroy,LOCK,48.1,-63.48399999999998,-64.82309999999966,gentoo penguin,3,12,2002,2002,792,1,nests,ground,<strong>Dunn  M.J.  J. Forcada  J.A. Jackson  C.M. Waluda  C. Nichol  and P.N. Trathan. </strong><i> 2018</i>. A long-term study of gentoo penguin (Pygoscelis papua) population trends at a major Antarctic tourist site  Goudier Island  Port Lockroy. Biodiversity and Conservation doi: 10.1007/s10531-018-1635-6.
Port Lockroy,LOCK,48.1,-63.48399999999998,-64.82309999999966,gentoo penguin,7,12,2003,2003,722,1,nests,ground,<strong>Dunn  M.J.  J. Forcada  J.A. Jackson  C.M. Waluda  C. Nichol  and P.N. Trathan. </strong><i> 2018</i>. A long-term study of gentoo penguin (Pygoscelis papua) population trends at a major Antarctic tourist site  Goudier Island  Port Lockroy. Biodiversity and Conservation doi: 10.1007/s10531-018-1635-6.
Port Lockroy,LOCK,48.1,-63.48399999999998,-64.82309999999966,gentoo penguin,17,2,2005,2004,691,1,chicks,ground,<strong>Dunn  M.J.  J. Forcada  J.A. Jackson  C.M. Waluda  C. Nichol  and P.N. Trathan. </strong><i> 2018</i>. A long-term study of gentoo penguin (Pygoscelis papua) population trends at a major Antarctic tourist site  Goudier Island  Port Lockroy. Biodiversity and Conservation doi: 10.1007/s10531-018-1635-6.
Port Lockroy,LOCK,48.1,-63.48399999999998,-64.82309999999966,gentoo penguin,7,12,2004,2004,645,1,nests,ground,<strong>Dunn  M.J.  J. Forcada  J.A. Jackson  C.M. Waluda  C. Nichol  and P.N. Trathan. </strong><i> 2018</i>. A long-term study of gentoo penguin (Pygoscelis papua) population trends at a major Antarctic tourist site  Goudier Island  Port Lockroy. Biodiversity and Conservation doi: 10.1007/s10531-018-1635-6.
Port Lockroy,LOCK,48.1,-63.48399999999998,-64.82309999999966,gentoo penguin,27,1,2006,2005,866,1,chicks,ground,<strong>Dunn  M.J.  J. Forcada  J.A. Jackson  C.M. Waluda  C. Nichol  and P.N. Trathan. </strong><i> 2018</i>. A long-term study of gentoo penguin (Pygoscelis papua) population trends at a major Antarctic tourist site  Goudier Island  Port Lockroy. Biodiversity and Conservation doi: 10.1007/s10531-018-1635-6.
Port Lockroy,LOCK,48.1,-63.48399999999998,-64.82309999999966,gentoo penguin,17,12,2005,2005,681,1,nests,ground,<strong>Dunn  M.J.  J. Forcada  J.A. Jackson  C.M. Waluda  C. Nichol  and P.N. Trathan. </strong><i> 2018</i>. A long-term study of gentoo penguin (Pygoscelis papua) population trends at a major Antarctic tourist site  Goudier Island  Port Lockroy. Biodiversity and Conservation doi: 10.1007/s10531-018-1635-6.
Port Lockroy,LOCK,48.1,-63.48399999999998,-64.82309999999966,gentoo penguin,22,1,2007,2006,736,1,chicks,ground,<strong>Dunn  M.J.  J. Forcada  J.A. Jackson  C.M. Waluda  C. Nichol  and P.N. Trathan. </strong><i> 2018</i>. A long-term study of gentoo penguin (Pygoscelis papua) population trends at a major Antarctic tourist site  Goudier Island  Port Lockroy. Biodiversity and Conservation doi: 10.1007/s10531-018-1635-6.
Port Lockroy,LOCK,48.1,-63.48399999999998,-64.82309999999966,gentoo penguin,11,12,2006,2006,557,1,nests,ground,<strong>Dunn  M.J.  J. Forcada  J.A. Jackson  C.M. Waluda  C. Nichol  and P.N. Trathan. </strong><i> 2018</i>. A long-term study of gentoo penguin (Pygoscelis papua) population trends at a major Antarctic tourist site  Goudier Island  Port Lockroy. Biodiversity and Conservation doi: 10.1007/s10531-018-1635-6.
Port Lockroy,LOCK,48.1,-63.48399999999998,-64.82309999999966,gentoo penguin,11,12,2007,2007,617,1,nests,ground,<strong>Dunn  M.J.  J. Forcada  J.A. Jackson  C.M. Waluda  C. Nichol  and P.N. Trathan. </strong><i> 2018</i>. A long-term study of gentoo penguin (Pygoscelis papua) population trends at a major Antarctic tourist site  Goudier Island  Port Lockroy. Biodiversity and Conservation doi: 10.1007/s10531-018-1635-6.
Port Lockroy,LOCK,48.1,-63.48399999999998,-64.82309999999966,gentoo penguin,1,2,2009,2008,665,1,chicks,ground,<strong>Dunn  M.J.  J. Forcada  J.A. Jackson  C.M. Waluda  C. Nichol  and P.N. Trathan. </strong><i> 2018</i>. A long-term study of gentoo penguin (Pygoscelis papua) population trends at a major Antarctic tourist site  Goudier Island  Port Lockroy. Biodiversity and Conservation doi: 10.1007/s10531-018-1635-6.
Port Lockroy,LOCK,48.1,-63.48399999999998,-64.82309999999966,gentoo penguin,13,12,2008,2008,616,1,nests,ground,<strong>Dunn  M.J.  J. Forcada  J.A. Jackson  C.M. Waluda  C. Nichol  and P.N. Trathan. </strong><i> 2018</i>. A long-term study of gentoo penguin (Pygoscelis papua) population trends at a major Antarctic tourist site  Goudier Island  Port Lockroy. Biodiversity and Conservation doi: 10.1007/s10531-018-1635-6.
Port Lockroy,LOCK,48.1,-63.48399999999998,-64.82309999999966,gentoo penguin,7,1,2010,2009,576,1,nests,ground,<strong>British Antarctic Survey  </strong><i> ???? </i> British Antarctic Survey. dataset.
Port Lockroy,LOCK,48.1,-63.48399999999998,-64.82309999999966,gentoo penguin,7,1,2010,2009,899,1,chicks,ground,<strong>British Antarctic Survey  </strong><i> ???? </i> British Antarctic Survey. dataset.
Port Lockroy,LOCK,48.1,-63.48399999999998,-64.82309999999966,gentoo penguin,11,2,2010,2009,832,1,chicks,ground,<strong>Dunn  M.J.  J. Forcada  J.A. Jackson  C.M. Waluda  C. Nichol  and P.N. Trathan. </strong><i> 2018</i>. A long-term study of gentoo penguin (Pygoscelis papua) population trends at a major Antarctic tourist site  Goudier Island  Port Lockroy. Biodiversity and Conservation doi: 10.1007/s10531-018-1635-6.
Port Lockroy,LOCK,48.1,-63.48399999999998,-64.82309999999966,gentoo penguin,11,2,2010,2009,832,1,chicks,ground,<strong>British Antarctic Survey  </strong><i> ???? </i> British Antarctic Survey. dataset.
Port Lockroy,LOCK,48.1,-63.48399999999998,-64.82309999999966,gentoo penguin,3,12,2009,2009,662,1,nests,ground,<strong>Dunn  M.J.  J. Forcada  J.A. Jackson  C.M. Waluda  C. Nichol  and P.N. Trathan. </strong><i> 2018</i>. A long-term study of gentoo penguin (Pygoscelis papua) population trends at a major Antarctic tourist site  Goudier Island  Port Lockroy. Biodiversity and Conservation doi: 10.1007/s10531-018-1635-6.
Port Lockroy,LOCK,48.1,-63.48399999999998,-64.82309999999966,gentoo penguin,1,2,2011,2010,430,1,nests,ground,<strong>British Antarctic Survey  </strong><i> ???? </i> British Antarctic Survey. dataset.
Port Lockroy,LOCK,48.1,-63.48399999999998,-64.82309999999966,gentoo penguin,1,2,2011,2010,613,1,chicks,ground,<strong>British Antarctic Survey  </strong><i> ???? </i> British Antarctic Survey. dataset.
Port Lockroy,LOCK,48.1,-63.48399999999998,-64.82309999999966,gentoo penguin,25,2,2011,2010,513,1,chicks,ground,<strong>Dunn  M.J.  J. Forcada  J.A. Jackson  C.M. Waluda  C. Nichol  and P.N. Trathan. </strong><i> 2018</i>. A long-term study of gentoo penguin (Pygoscelis papua) population trends at a major Antarctic tourist site  Goudier Island  Port Lockroy. Biodiversity and Conservation doi: 10.1007/s10531-018-1635-6.
Port Lockroy,LOCK,48.1,-63.48399999999998,-64.82309999999966,gentoo penguin,22,12,2010,2010,627,1,nests,ground,<strong>Dunn  M.J.  J. Forcada  J.A. Jackson  C.M. Waluda  C. Nichol  and P.N. Trathan. </strong><i> 2018</i>. A long-term study of gentoo penguin (Pygoscelis papua) population trends at a major Antarctic tourist site  Goudier Island  Port Lockroy. Biodiversity and Conservation doi: 10.1007/s10531-018-1635-6.
Port Lockroy,LOCK,48.1,-63.48399999999998,-64.82309999999966,gentoo penguin,17,1,2012,2011,487,1,nests,ground,<strong>British Antarctic Survey  </strong><i> ???? </i> British Antarctic Survey. dataset.
Port Lockroy,LOCK,48.1,-63.48399999999998,-64.82309999999966,gentoo penguin,17,1,2012,2011,726,1,chicks,ground,<strong>British Antarctic Survey  </strong><i> ???? </i> British Antarctic Survey. dataset.
Port Lockroy,LOCK,48.1,-63.48399999999998,-64.82309999999966,gentoo penguin,9,2,2012,2011,688,1,chicks,ground,<strong>Dunn  M.J.  J. Forcada  J.A. Jackson  C.M. Waluda  C. Nichol  and P.N. Trathan. </strong><i> 2018</i>. A long-term study of gentoo penguin (Pygoscelis papua) population trends at a major Antarctic tourist site  Goudier Island  Port Lockroy. Biodiversity and Conservation doi: 10.1007/s10531-018-1635-6.
Port Lockroy,LOCK,48.1,-63.48399999999998,-64.82309999999966,gentoo penguin,9,2,2012,2011,688,1,chicks,ground,<strong>British Antarctic Survey  </strong><i> ???? </i> British Antarctic Survey. dataset.
Port Lockroy,LOCK,48.1,-63.48399999999998,-64.82309999999966,gentoo penguin,28,11,2011,2011,658,1,nests,ground,<strong>Dunn  M.J.  J. Forcada  J.A. Jackson  C.M. Waluda  C. Nichol  and P.N. Trathan. </strong><i> 2018</i>. A long-term study of gentoo penguin (Pygoscelis papua) population trends at a major Antarctic tourist site  Goudier Island  Port Lockroy. Biodiversity and Conservation doi: 10.1007/s10531-018-1635-6.
Port Lockroy,LOCK,48.1,-63.48399999999998,-64.82309999999966,gentoo penguin,25,1,2013,2012,524,1,nests,ground,<strong>British Antarctic Survey  </strong><i> ???? </i> British Antarctic Survey. dataset.
Port Lockroy,LOCK,48.1,-63.48399999999998,-64.82309999999966,gentoo penguin,25,1,2013,2012,798,1,chicks,ground,<strong>British Antarctic Survey  </strong><i> ???? </i> British Antarctic Survey. dataset.
Port Lockroy,LOCK,48.1,-63.48399999999998,-64.82309999999966,gentoo penguin,17,2,2013,2012,787,1,chicks,ground,<strong>Dunn  M.J.  J. Forcada  J.A. Jackson  C.M. Waluda  C. Nichol  and P.N. Trathan. </strong><i> 2018</i>. A long-term study of gentoo penguin (Pygoscelis papua) population trends at a major Antarctic tourist site  Goudier Island  Port Lockroy. Biodiversity and Conservation doi: 10.1007/s10531-018-1635-6.
Port Lockroy,LOCK,48.1,-63.48399999999998,-64.82309999999966,gentoo penguin,20,12,2012,2012,585,1,nests,ground,<strong>Dunn  M.J.  J. Forcada  J.A. Jackson  C.M. Waluda  C. Nichol  and P.N. Trathan. </strong><i> 2018</i>. A long-term study of gentoo penguin (Pygoscelis papua) population trends at a major Antarctic tourist site  Goudier Island  Port Lockroy. Biodiversity and Conservation doi: 10.1007/s10531-018-1635-6.
Port Lockroy,LOCK,48.1,-63.48399999999998,-64.82309999999966,gentoo penguin,14,1,2014,2013,381,1,nests,ground,<strong>British Antarctic Survey  </strong><i> ???? </i> British Antarctic Survey. dataset.
Port Lockroy,LOCK,48.1,-63.48399999999998,-64.82309999999966,gentoo penguin,14,1,2014,2013,591,1,chicks,ground,<strong>British Antarctic Survey  </strong><i> ???? </i> British Antarctic Survey. dataset.
Port Lockroy,LOCK,48.1,-63.48399999999998,-64.82309999999966,gentoo penguin,11,2,2014,2013,568,1,chicks,ground,<strong>British Antarctic Survey  </strong><i> ???? </i> British Antarctic Survey. dataset.
Port Lockroy,LOCK,48.1,-63.48399999999998,-64.82309999999966,gentoo penguin,10,12,2013,2013,517,1,nests,ground,<strong>British Antarctic Survey  </strong><i> ???? </i> British Antarctic Survey. dataset.
Port Lockroy,LOCK,48.1,-63.48399999999998,-64.82309999999966,gentoo penguin,8,1,2015,2014,521,1,nests,ground,<strong>British Antarctic Survey  </strong><i> ???? </i> British Antarctic Survey. dataset.
Port Lockroy,LOCK,48.1,-63.48399999999998,-64.82309999999966,gentoo penguin,8,1,2015,2014,617,1,chicks,ground,<strong>British Antarctic Survey  </strong><i> ???? </i> British Antarctic Survey. dataset.
Port Lockroy,LOCK,48.1,-63.48399999999998,-64.82309999999966,gentoo penguin,6,12,2014,2014,613,1,nests,ground,<strong>British Antarctic Survey  </strong><i> ???? </i> British Antarctic Survey. dataset.
Port Lockroy,LOCK,48.1,-63.48399999999998,-64.82309999999966,gentoo penguin,9,12,2016,2016,548,1,nests,ground,<strong>British Antarctic Survey  </strong><i> ???? </i> British Antarctic Survey. dataset.
Port Lockroy,LOCK,48.1,-63.48399999999998,-64.82309999999966,gentoo penguin,6,1,2018,2017,610,1,chicks,ground,<strong>Lynch  H. J.  </strong><i> ????a</i>. Antarctic Site Inventory. dataset.
Long Peninsula Island,LONG,58.4.2,78.32399999999998,-68.41629999999991,ad{\'e}lie penguin,,12,1981,1981,6815,1,nests,aerial photo,<strong>Whitehead  M. D. and G. W. Johnstone  </strong><i> 1990</i>. The distribution and estimated abundance of Ad&#233;lie penguins breeding in Prydz Bay  Antarctica. In M. Fukuchi  Y. Ino  Y. Naito  Y. Ohyama  and M. Takahashi  editors  Proceedings of the NIPR Symposium on Polar Biology  volume 3  pages 91-98  Tokyo  Japan. National Institute of Polar Research.
Long Peninsula Island,LONG,58.4.2,78.32399999999998,-68.41629999999991,ad{\'e}lie penguin,14,12,2011,2011,3252,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Cape Lookout,LOOK,48.1,-55.204999999999984,-61.277999999999025,chinstrap penguin,31,12,2010,2010,2168,1,nests,ground,<strong>Lynch  H. J.  R. Naveen  and P. Casanovas  </strong><i> 2013</i>. Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243. Ecology 94:2653-2653.
Cape Lookout,LOOK,48.1,-55.204999999999984,-61.277999999999025,gentoo penguin,31,12,2010,2010,345,1,chicks,ground,<strong>Lynch  H. J.  R. Naveen  and P. Casanovas  </strong><i> 2013</i>. Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243. Ecology 94:2653-2653.
Cape Lookout,LOOK,48.1,-55.204999999999984,-61.277999999999025,gentoo penguin,1,12,2012,2012,238,1,nests,ground,<strong>Lynch  H. J.  R. Naveen  and P. Casanovas  </strong><i> 2013</i>. Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243. Ecology 94:2653-2653.
Cape Lookout,LOOK,48.1,-55.204999999999984,-61.277999999999025,chinstrap penguin,4,1,2015,2014,3791,1,nests,ground,<strong>Lynch  H. J.  </strong><i> ????a</i>. Antarctic Site Inventory. dataset.
Cape Lookout,LOOK,48.1,-55.204999999999984,-61.277999999999025,gentoo penguin,4,1,2015,2014,265,1,nests,ground,<strong>Lynch  H. J.  </strong><i> ????a</i>. Antarctic Site Inventory. dataset.
Cape Lookout,LOOK,48.1,-55.204999999999984,-61.277999999999025,gentoo penguin,5,1,2016,2015,178,1,nests,ground,<strong>Lynch  H. J.  </strong><i> ????a</i>. Antarctic Site Inventory. dataset.
Cape Lookout,LOOK,48.1,-55.204999999999984,-61.277999999999025,gentoo penguin,22,12,2015,2015,209,1,nests,ground,<strong>Lynch  H. J.  </strong><i> ????a</i>. Antarctic Site Inventory. dataset.
Cape Lookout,LOOK,48.1,-55.204999999999984,-61.277999999999025,chinstrap penguin,13,12,2016,2016,2869,1,nests,ground photo,<strong>Lynch  H. J.  </strong><i> ????a</i>. Antarctic Site Inventory. dataset.
Loubat Point,LOUB,48.1,-63.92649999999998,-65.07759999999968,gentoo penguin,28,1,1983,1982,208,1,nests,ground,<strong>Poncet  S. and J. Poncet  </strong><i> 1987</i>. Censuses of penguin populations of the Antarctic Peninsula 1983-1987. British Antarctic Survey Bulletin 77:109- 129.
Loubat Point,LOUB,48.1,-63.92649999999998,-65.07759999999968,gentoo penguin,25,12,2006,2006,400,5,nests,ground,<strong>Lynch  H. J.  R. Naveen  and P. Casanovas  </strong><i> 2013</i>. Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243. Ecology 94:2653-2653.
Loubat Point,LOUB,48.1,-63.92649999999998,-65.07759999999968,gentoo penguin,19,2,2008,2007,750,5,nests,ground,<strong>Lynch  H. J.  R. Naveen  and P. Casanovas  </strong><i> 2013</i>. Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243. Ecology 94:2653-2653.
Loubat Point,LOUB,48.1,-63.92649999999998,-65.07759999999968,gentoo penguin,14,2,2009,2008,102,2,chicks,ground,<strong>Lynch  H. J.  R. Naveen  and P. Casanovas  </strong><i> 2013</i>. Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243. Ecology 94:2653-2653.
Loubat Point,LOUB,48.1,-63.92649999999998,-65.07759999999968,gentoo penguin,10,12,2008,2008,170,1,nests,ground,<strong>Lynch  H. J.  R. Naveen  and P. Casanovas  </strong><i> 2013</i>. Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243. Ecology 94:2653-2653.
Loubat Point,LOUB,48.1,-63.92649999999998,-65.07759999999968,gentoo penguin,19,1,2013,2012,569,1,nests,ground,<strong>Lynch  H. J.  R. Naveen  and P. Casanovas  </strong><i> 2013</i>. Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243. Ecology 94:2653-2653.
Lovill Bluff,LOVI,88.2,-127.43609999999998,-73.53799999999997,ad{\'e}lie penguin,,,1983,1983,61533,3,nests,,<strong>Woehler  E. J.  </strong><i> 1993</i>. The distribution and abundance of Antarctic and Subantarctic penguins. Scientific Committee on Antarctic Research (SCAR)  Cambridge  United Kingdom.
Lovill Bluff,LOVI,88.2,-127.43609999999998,-73.53799999999997,ad{\'e}lie penguin,13,12,2009,2009,1540,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Low Tongue,LOWT,58.4.2,61.990599999999986,-67.54559999999985,ad{\'e}lie penguin,29,11,2008,2008,4455,1,adults,aerial,<strong>Wilson  D.  R. Pike  D. Southwell  and C. Southwell  </strong><i> 2009</i>. A systematic survey of breeding Ad&#233;lie penguins (<i>Pygoscelis adeliae</i>) along the Mawson and Kemp Land coasts  East Antarctica: New colonies and population counts. Antarctic Science 21:591-592.
Lindsay Islands,LSAY,88.3,-103.18289999999999,-73.60939999999997,ad{\'e}lie penguin,8,3,2011,2010,80704,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Luitpold,LUIT,48.5,-33.59999999999999,-77.76999999999998,emperor penguin,12,11,2009,2009,6498,2,adults,vhr,<strong>Fretwell  P. T.  M. A. LaRue  P. Morin  G. L. Kooyman  B. Wienecke  N. Ratcliffe  A. J. Fox  A. H. Fleming  C. Porter  and P. N. Trathan  </strong><i> 2012</i>. An emperor penguin population estimate: The first global  synoptic survey of a species from space. PLoS ONE 7:e33751.
Mabel Island,MABE,48.2,-44.701,-60.67499999999887,chinstrap penguin,28,12,1983,1983,400,5,nests,ground,<strong>Poncet  S. and J. Poncet  </strong><i> 1985</i>. A survey of penguin breeding populations at the South Orkey Islands. British Antarctic Survey Bulletin 68:71-81.
MacKellar Islands,MACK,58.4.1,142.64999999999998,-66.96699999999983,ad{\'e}lie penguin,13,1,1983,1982,27260,1,chicks,offshore vessel,<strong>Ensor  P. H. and J. A. Bassett  </strong><i> 1987</i>. The breeding status of Ad&#233;lie penguins and other birds on the coast of George V Land  Antarctica  volume 50 of ANARE Research Notes. Antarctic Division  Department of Science and Technology  Kingston  Australia.
MacKellar Islands,MACK,58.4.1,142.64999999999998,-66.96699999999983,ad{\'e}lie penguin,5,2,2011,2010,80360,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Mackintosh Cove (east coast),MACO,48.2,-44.491199999999985,-60.68509999999887,chinstrap penguin,28,12,1983,1983,3800,4,nests,ground,<strong>Poncet  S. and J. Poncet  </strong><i> 1985</i>. A survey of penguin breeding populations at the South Orkey Islands. British Antarctic Survey Bulletin 68:71-81.
Madder Cliff (Joinville Island),MADD,48.1,-56.48309999999999,-63.298899999999456,gentoo penguin,12,1,2005,2004,304,1,nests,ground,<strong>Lynch  H. J.  R. Naveen  and P. Casanovas  </strong><i> 2013</i>. Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243. Ecology 94:2653-2653.
Madder Cliff (Joinville Island),MADD,48.1,-56.48309999999999,-63.298899999999456,gentoo penguin,12,1,2005,2004,455,1,chicks,ground,<strong>Lynch  H. J.  R. Naveen  and P. Casanovas  </strong><i> 2013</i>. Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243. Ecology 94:2653-2653.
Madder Cliff (Joinville Island),MADD,48.1,-56.48309999999999,-63.298899999999456,ad{\'e}lie penguin,8,1,2012,2011,34022,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Madder Cliff (Joinville Island),MADD,48.1,-56.48309999999999,-63.298899999999456,gentoo penguin,9,1,2015,2014,336,1,nests,ground,<strong>Lynch  H. J.  R. Naveen  and P. Casanovas  </strong><i> 2013</i>. Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243. Ecology 94:2653-2653.
Madder Cliff (Joinville Island),MADD,48.1,-56.48309999999999,-63.298899999999456,gentoo penguin,24,1,2016,2015,539,1,nests,ground,<strong>Lynch  H. J.  </strong><i> ????a</i>. Antarctic Site Inventory. dataset.
Madder Cliff (Joinville Island),MADD,48.1,-56.48309999999999,-63.298899999999456,gentoo penguin,29,2,2016,2015,621,1,chicks,ground,<strong>Lynch  H. J.  </strong><i> ????a</i>. Antarctic Site Inventory. dataset.
Madder Cliff (Joinville Island),MADD,48.1,-56.48309999999999,-63.298899999999456,gentoo penguin,1,1,2018,2017,550,1,nests,ground,<strong>Lynch  H. J.  </strong><i> ????a</i>. Antarctic Site Inventory. dataset.
Madder Cliff Island,MADI,48.1,-56.498999999999995,-63.305999999999464,ad{\'e}lie penguin,11,12,2009,2009,1261,1,nests,ground,<strong>Lynch  H. J.  R. Naveen  and P. Casanovas  </strong><i> 2013</i>. Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243. Ecology 94:2653-2653.
Madder Cliff Island,MADI,48.1,-56.498999999999995,-63.305999999999464,gentoo penguin,11,12,2009,2009,290,1,nests,ground,<strong>Lynch  H. J.  R. Naveen  and P. Casanovas  </strong><i> 2013</i>. Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243. Ecology 94:2653-2653.
Madder Cliff Island,MADI,48.1,-56.498999999999995,-63.305999999999464,ad{\'e}lie penguin,1,1,2018,2017,1000,4,nests,offshore vessel,<strong>Lynch  H. J.  </strong><i> ????a</i>. Antarctic Site Inventory. dataset.
Madder Cliff Island,MADI,48.1,-56.498999999999995,-63.305999999999464,gentoo penguin,1,1,2018,2017,220,4,nests,offshore vessel,<strong>Lynch  H. J.  </strong><i> ????a</i>. Antarctic Site Inventory. dataset.
Maher Island,MAHE,88.2,-127.05029999999996,-73.19829999999997,ad{\'e}lie penguin,,,1983,1983,4722,3,nests,,<strong>Woehler  E. J.  </strong><i> 1993</i>. The distribution and abundance of Antarctic and Subantarctic penguins. Scientific Committee on Antarctic Research (SCAR)  Cambridge  United Kingdom.
